user_id,item_id,recommend,posted_year,sentiment_score,sentiment_analysis
76561198069112012,3830,True,2014.0,0.9652,2
fatpaynus,730,True,2015.0,0.2263,2
beegeemdfk,730,True,2014.0,0.4688,2
Count_Douch,49520,True,2014.0,0.9751,2
Count_Douch,10090,True,2014.0,0.9134,2
Count_Douch,208090,True,2014.0,-0.5538,0
Count_Douch,200710,True,2014.0,0.942,2
mypetjewjew,730,True,2014.0,0.34,2
mypetjewjew,55230,True,2014.0,0.8673,2
76561198069162472,304930,True,2015.0,-0.1785,0
76561198069162472,4000,True,2015.0,0.6249,2
jackodave,267530,True,2015.0,0.8248,2
jackodave,265930,True,2014.0,0.8039,2
Katzieon,324680,True,2015.0,0.7964,2
Katzieon,207420,True,2013.0,0.3356,2
Katzieon,383080,True,,0.9933,2
Katzieon,283640,True,,-0.5994,0
Katzieon,107800,True,2013.0,0.9557,2
Katzieon,107310,True,2015.0,-0.4588,0
Katzieon,41800,False,2013.0,0.2748,2
Katzieon,107200,False,2013.0,0.2606,2
mightywallposter,200710,True,2014.0,0.6249,2
76561198069172038,440,True,2014.0,0.0,1
76561198069172206,440,True,2014.0,0.91,2
Slavonic,730,True,2014.0,0.8442,2
Slavonic,252950,True,,0.765,2
Slavonic,433850,True,,0.6597,2
Slavonic,313160,True,,0.765,2
Slavonic,281370,True,2014.0,0.0,1
76561198069187824,203830,True,2014.0,0.8777,2
ihavebadballslol,218620,True,2015.0,-0.9184,0
traetlad,259080,True,2013.0,0.9686,2
traetlad,8190,True,2013.0,0.0,1
therealwascal,252490,True,2015.0,-0.3182,0
TrexorX,302830,True,2015.0,0.5859,2
TrexorX,440,True,2015.0,0.6808,2
TrexorX,283230,True,2015.0,0.7531,2
TrexorX,24240,True,2015.0,0.6841,2
ThePON3Wolf,319510,True,2015.0,0.2837,2
ThePON3Wolf,295110,True,2015.0,0.2103,2
ThePON3Wolf,333930,False,2015.0,-0.5859,0
76561198069249316,105600,True,2014.0,0.8313,2
76561198069250086,219640,True,2015.0,0.6785,2
76561198069278752,570,True,2014.0,0.9129,2
Bigodyddasa,8870,True,2014.0,0.34,2
Bigodyddasa,49520,True,2014.0,0.6124,2
Bigodyddasa,730,True,2014.0,0.8271,2
Bigodyddasa,440,True,2014.0,-0.4201,0
Bigodyddasa,620,True,2014.0,0.8519,2
kesduja,221640,True,2014.0,0.7783,2
76561198069299144,211420,True,2013.0,0.8749,2
76561198069330970,440,True,2014.0,0.6249,2
76561198069334653,211820,True,2014.0,0.9536,2
76561198069334653,364510,True,2015.0,0.4939,2
76561198069366851,440,True,,0.0,1
dmitry_who,278970,True,2015.0,0.0,1
dmitry_who,4000,True,2015.0,0.4404,2
dmitry_who,99900,True,2015.0,0.886,2
76561198069399322,247910,False,2014.0,0.4768,2
76561198069399454,271590,True,2015.0,-0.4404,0
76561198069404035,440,True,2013.0,0.5563,2
Gutzen,212180,True,2014.0,-0.7873,0
_absolutezero_,440,True,2012.0,0.0,1
6367468774734664754,221640,True,2014.0,0.7964,2
76561198069467772,271290,True,2014.0,-0.3818,0
76561198069467772,224260,True,2013.0,-0.6808,0
BrodiePlayz,301520,True,2014.0,0.5106,2
BrodiePlayz,730,True,,0.6486,2
BrodiePlayz,304930,True,2015.0,0.296,2
Xavierdotcom,730,True,2014.0,0.807,2
Esenix,730,True,2014.0,0.0,1
76561198069485775,65800,True,2013.0,0.802,2
76561198069486326,250620,True,2015.0,0.9412,2
funky4tacos,286080,True,2014.0,0.7717,2
funky4tacos,4000,True,2013.0,0.0,1
funky4tacos,375950,False,2015.0,0.8658,2
funky4tacos,304050,True,2015.0,0.289,2
funky4tacos,51100,True,2013.0,0.8481,2
76561198069487879,730,True,2014.0,0.0,1
imthedankestofthedankest,24200,True,,0.3182,2
Chunkmonky7,400,True,2014.0,0.7845,2
76561198069493443,51100,True,2014.0,0.2023,2
76561198069514229,4000,True,2015.0,0.0,1
harbirboisawesome,440,True,2012.0,0.784,2
PussySlaya69420,219740,True,2014.0,0.0,1
ruemz1,730,True,2015.0,0.6705,2
ruemz1,205100,True,2012.0,0.6027,2
ruemz1,49520,True,2012.0,0.296,2
ruemz1,8850,True,2012.0,0.6369,2
ruemz1,620,True,2012.0,0.0,1
realSMFC,243870,True,2014.0,0.4927,2
cytress,91310,True,2013.0,0.5702,2
cytress,219640,True,2013.0,0.5106,2
cytress,730,True,2013.0,0.6705,2
Steam-TennisBall,440,False,2014.0,0.5423,2
76561198069548029,239350,True,2013.0,0.0,1
theserarepierogidoe,32470,True,2014.0,0.4576,2
theserarepierogidoe,238460,True,2014.0,0.765,2
razzer_serbia_2,271590,True,2015.0,0.9975,2
razzer_serbia_2,252490,True,2014.0,-0.9788,0
razzer_serbia_2,4000,True,2013.0,0.5854,2
razzer_serbia_2,251060,True,2015.0,-0.4939,0
43643532,220240,True,2015.0,0.0,1
76561198069567985,35720,True,2013.0,0.9595,2
76561198069575870,304930,True,2015.0,-0.7783,0
76561198069575870,35140,True,2015.0,0.9756,2
76561198069575870,730,True,2014.0,0.8687,2
76561198069583492,221100,False,2014.0,0.4215,2
CS101HU,440,True,2013.0,0.7579,2
76561198069590590,7520,True,2013.0,0.4927,2
76561198069590590,1930,True,2013.0,0.4927,2
76561198069590590,244850,True,2013.0,0.4927,2
76561198069598294,218230,True,2014.0,0.0,1
76561198069599200,214770,True,2014.0,0.9273,2
Element_Tempest,4000,True,2014.0,0.6249,2
61241571,730,True,2015.0,0.6239,2
MitchThePenguin,252490,True,2014.0,0.8742,2
Afanofstaff,236850,True,,0.7765,2
76561198069609576,440,True,2014.0,0.5826,2
ohmygodtheykilledkennyyoubastard,730,False,2014.0,-0.2561,0
76561198069623107,730,True,2015.0,-0.5574,0
76561198069625198,105600,True,2015.0,0.743,2
76561198069628927,730,False,,-0.1511,0
LivingThought,333930,True,2015.0,0.4404,2
_Jezzah_,304930,True,2014.0,0.9903,2
DeCaptin,730,True,2014.0,0.0,1
aerodynasaur,4000,True,2015.0,0.0,1
Shotfirerkid,730,True,2015.0,0.9487,2
76561198069679264,4000,True,2014.0,0.0,1
76561198069679264,65800,True,2014.0,0.7845,2
76561198069679264,440,True,2012.0,-0.763,0
76561198069679264,17500,True,2012.0,0.0,1
76561198069688312,440,True,2015.0,0.4404,2
76561198069688746,301520,True,2015.0,0.4404,2
Ifeelfree,269210,True,2015.0,0.0,1
Ifeelfree,221100,True,2015.0,0.5423,2
Ifeelfree,440,True,2015.0,0.34,2
76561198069694509,242860,True,2014.0,0.9267,2
FacelessSweatshopWorker,570,True,,0.34,2
herplerp,238960,True,2014.0,0.924,2
herplerp,245170,True,2014.0,0.8979,2
herplerp,304930,True,2014.0,0.0,1
76561198069732280,730,True,2014.0,0.4588,2
76561198069732280,204360,True,2014.0,0.0,1
76561198069747054,232090,True,2015.0,0.1531,2
76561198069747054,253710,False,2014.0,-0.8455,0
76561198069747054,299860,True,2015.0,0.9055,2
76561198069747054,242760,True,2014.0,0.2263,2
76561198069747054,270550,True,2014.0,0.8201,2
76561198069751836,440,True,2013.0,0.9681,2
76561198069754179,413150,True,,0.9836,2
Awobabobbob,272510,True,2014.0,0.6249,2
76561198069812039,4000,True,,0.0,1
76561198069821382,346110,False,,0.3919,2
76561198069827380,730,True,2014.0,0.2382,2
76561198069827380,346900,True,2015.0,0.2263,2
76561198069827380,55230,True,2013.0,0.4983,2
76561198069834813,302830,True,2014.0,-0.0516,0
76561198069834813,349700,True,2015.0,-0.0772,0
KnightSC,218620,True,2013.0,-0.0772,0
69133709,304930,True,2015.0,0.9766,2
darthdan97,10090,True,2014.0,-0.8301,0
darthdan97,620,True,2014.0,0.7798,2
76561198069898048,730,True,2015.0,0.5719,2
76561198069902636,570,True,2014.0,0.9212,2
76561198069903288,8870,True,2014.0,0.0,1
76561198069905372,226700,True,2014.0,0.7876,2
billread99,33930,True,2013.0,0.0,1
76561198069921017,730,True,2014.0,-0.1779,0
firstshop,730,True,2015.0,0.2235,2
76561198069930839,213670,True,2014.0,0.7579,2
General_Fish,440,True,2014.0,0.9618,2
76561198069987074,242680,True,2015.0,0.8625,2
76561198069987074,274190,True,2014.0,0.0,1
expos,730,True,2015.0,0.0,1
expos,440,True,2014.0,0.5789,2
76561198069987808,206420,True,2013.0,0.9604,2
KRISPY_DREME,236390,True,2015.0,0.6249,2
KRISPY_DREME,107410,True,,0.8316,2
KRISPY_DREME,295110,True,,0.705,2
KRISPY_DREME,570,True,2015.0,0.4926,2
76561198069993286,440,True,2013.0,0.6249,2
76561198069996401,230410,True,2014.0,0.4019,2
76561198070011469,4000,True,2014.0,0.9348,2
76561198070011469,265930,True,2014.0,-0.8914,0
76561198070022613,299780,True,2014.0,0.9719,2
76561198070029001,222880,True,,0.0,1
76561198070074638,730,True,2013.0,0.4404,2
76561198070077764,34900,False,2014.0,-0.6249,0
76561198070077764,203140,True,2015.0,0.861,2
76561198070077764,620,True,2014.0,0.9595,2
76561198070077764,33230,True,2014.0,0.9379,2
76561198070077764,4000,True,2013.0,0.9348,2
WDZMagikarpTrB,4000,True,2014.0,0.9638,2
WDZMagikarpTrB,49520,True,2013.0,0.9561,2
WDZMagikarpTrB,219740,True,2013.0,0.7263,2
76561198070080626,730,True,,0.2382,2
76561198070083977,299540,True,2015.0,0.7701,2
76561198070083977,4000,True,2014.0,0.6588,2
isoleri,620,True,2013.0,0.5994,2
isoleri,322170,True,2015.0,-0.0772,0
gato15,455910,True,,0.4404,2
76561198070102633,287220,False,2015.0,0.0854,2
76561198070156335,319510,False,2015.0,-0.765,0
76561198070159974,24240,True,2014.0,0.0,1
irekturmum,351640,True,2015.0,0.7402,2
irekturmum,304930,True,2014.0,0.6249,2
76561198070166636,377160,False,2015.0,0.0,1
76561198070166636,233860,False,2014.0,0.0,1
76561198070166636,404012,True,,0.5859,2
76561198070166636,4760,True,2015.0,0.5859,2
xXOdysseyXx,105600,True,2014.0,0.0,1
xXOdysseyXx,304930,True,2014.0,0.989,2
SavageLad,72850,True,2014.0,0.6249,2
SavageLad,730,False,,0.0,1
Fallout_BlackJack,211820,True,2015.0,0.9231,2
Fallout_BlackJack,244850,False,2015.0,0.8047,2
Yadhplayer,440,True,2014.0,0.7096,2
Yadhplayer,550,True,2014.0,-0.128,0
76561198070216320,440,True,2015.0,0.6786,2
76561198070219608,4000,True,2014.0,0.801,2
76561198070219608,440,True,2013.0,0.6369,2
royrox,375950,False,2015.0,0.836,2
royrox,730,True,2015.0,0.9446,2
royrox,212800,True,2014.0,0.4295,2
royrox,4000,True,2014.0,0.5068,2
76561198070255796,250600,True,2014.0,0.0,1
Jamez_Hearn,730,True,2015.0,0.4404,2
76561198070267001,113400,False,2015.0,-0.9299,0
76561198070267001,99900,True,2015.0,-0.5719,0
76561198070267001,105600,True,2015.0,0.4926,2
76561198070267001,200210,True,2015.0,0.4404,2
76561198070267001,298240,False,,-0.6852,0
ShanonLilleyman,208090,False,2014.0,-0.5423,0
76561198070293067,107410,True,2014.0,0.9616,2
supersayianswagger,23310,True,2013.0,0.7269,2
76561198070340430,206190,True,2014.0,0.3182,2
76561198070340430,232090,True,2015.0,0.0,1
76561198070340430,221100,True,2014.0,0.4916,2
timetravellingalchemist,440,True,2013.0,0.9403,2
timetravellingalchemist,570,True,2015.0,0.8238,2
d3ejay,15700,True,2014.0,-0.2584,0
kushxmaster420,4000,True,2014.0,0.9253,2
kushxmaster420,440,True,2014.0,0.4404,2
kushxmaster420,252490,True,2014.0,0.8882,2
76561198070372487,570,True,2014.0,0.6369,2
76561198070376530,550,True,2014.0,0.0,1
76561198070400539,204300,True,2015.0,0.6249,2
76561198070404546,105600,True,,0.0,1
LeAllien,730,True,2014.0,0.8934,2
suckmyafghandick,8930,True,2015.0,0.9607,2
76561198070413236,305620,True,2014.0,0.4201,2
JagerIsAmazing,4000,True,2014.0,-0.1779,0
JagerIsAmazing,63380,True,2014.0,-0.5994,0
JagerIsAmazing,306130,True,2014.0,0.802,2
JagerIsAmazing,273110,False,2014.0,0.5463,2
JagerIsAmazing,239200,True,2014.0,0.34,2
JagerIsAmazing,250600,False,2014.0,0.0,1
JagerIsAmazing,261030,True,2014.0,0.0,1
tafara12,304050,True,2015.0,0.0,1
tafara12,252490,True,2015.0,-0.3111,0
tafara12,107410,True,2015.0,-0.6776,0
tafara12,13140,True,2015.0,0.0,1
tafara12,51100,True,2015.0,0.7783,2
76561198070427975,205100,True,2015.0,0.9945,2
76561198070436551,206190,True,2014.0,0.7165,2
iamill,4000,True,2014.0,0.0,1
iamill,31280,True,2015.0,0.0,1
iamill,440,True,2012.0,0.9341,2
dkdakter,730,True,2015.0,0.6166,2
dkdakter,8870,True,2015.0,0.6369,2
76561198070475435,230050,True,2013.0,0.5974,2
TJBAnarchy,550,True,2015.0,0.9491,2
TJBAnarchy,261640,True,2014.0,0.7627,2
TJBAnarchy,4000,True,2014.0,0.5622,2
TJBAnarchy,49520,True,2014.0,0.9029,2
76561198070489621,440,True,2012.0,0.8313,2
76561198070493014,730,True,2014.0,-0.3094,0
76561198070493014,105600,True,2015.0,0.9638,2
76561198070493014,202170,True,2015.0,0.0,1
MasterMindz,440,True,2014.0,0.9241,2
Galaxy_Raptor,8190,True,2014.0,0.4215,2
Galaxy_Raptor,240,True,2015.0,0.5267,2
Galaxy_Raptor,730,False,2015.0,0.0,1
Galaxy_Raptor,304930,True,2014.0,0.3612,2
mcustoms,730,True,2015.0,0.6249,2
76561198070512195,440,True,2014.0,0.0,1
76561198070512195,271290,True,2014.0,0.0,1
Ellaxoxo,295110,False,2015.0,0.0,1
Ellaxoxo,346900,True,2015.0,0.0,1
Ellaxoxo,730,True,2013.0,0.8292,2
Ellaxoxo,218620,True,2015.0,0.0,1
Ellaxoxo,570,True,2014.0,0.4927,2
Ellaxoxo,105600,True,2013.0,0.5563,2
Ellaxoxo,252490,True,2014.0,0.9635,2
Ellaxoxo,113200,True,2014.0,0.802,2
Ellaxoxo,248820,True,2014.0,0.0516,2
Ellaxoxo,304930,True,2014.0,0.9371,2
shrubthebush,220200,True,2014.0,0.9545,2
shrubthebush,4000,True,2013.0,0.6696,2
shrubthebush,251570,True,2014.0,0.88,2
shrubthebush,221100,True,2015.0,0.8328,2
76561198070544779,218620,True,2015.0,0.0,1
oceanbleu,219740,True,,-0.5267,0
oceanbleu,238460,True,2014.0,0.2263,2
oceanbleu,730,True,2015.0,-0.5719,0
oceanbleu,570,True,2014.0,0.296,2
oceanbleu,424280,True,,-0.5106,0
oceanbleu,204360,True,,-0.7269,0
TenksGo,38400,True,2015.0,-0.2124,0
TenksGo,4000,True,2015.0,0.0,1
platypusdude23,204300,True,2013.0,0.9305,2
76561198070578079,440,False,2015.0,0.0,1
76561198070612900,730,False,2015.0,-0.8192,0
76561198070612900,204360,True,2015.0,0.0,1
76561198070612900,49520,True,2014.0,0.5046,2
Xxx_WindowsVista_xxX,252490,True,,0.5267,2
Xxx_WindowsVista_xxX,730,True,,-0.8074,0
Xxx_WindowsVista_xxX,4000,True,,-0.1759,0
Xxx_WindowsVista_xxX,322330,True,2015.0,0.0,1
76561198070620821,224260,True,2013.0,0.0,1
76561198070633333,204360,True,2014.0,0.7645,2
Adrianobukvic,4000,True,2014.0,0.0,1
76561198070643382,4000,True,2015.0,0.0,1
76561198070651185,105600,True,2015.0,0.8858,2
76561198070653163,440,True,2013.0,0.9246,2
YodaHoda,49520,True,2014.0,0.6249,2
76561198070685522,209160,True,2014.0,0.7496,2
76561198070691414,413150,False,,0.3182,2
76561198070691414,1250,True,,0.4404,2
76561198070691414,257850,True,,0.4404,2
_Craft,208650,True,2015.0,0.4404,2
_Craft,620,True,2014.0,0.0,1
76561198070698244,730,True,2015.0,0.6249,2
76561198070698244,209870,True,2015.0,0.0,1
76561198070698244,221100,False,2015.0,0.4859,2
76561198070698244,218620,False,2015.0,0.0,1
76561198070698244,236370,True,2015.0,0.6908,2
76561198070698244,113400,False,2015.0,0.0258,1
76561198070698244,13140,True,2015.0,-0.2732,0
76561198070698244,570,True,2015.0,0.0,1
76561198070698244,307690,True,2015.0,0.0,1
76561198070710816,440,True,2014.0,0.5859,2
xkelsable,440,True,2014.0,0.8122,2
xRainbowPubes,253710,False,2014.0,0.34,2
xRainbowPubes,252490,True,2014.0,0.6249,2
76561198070735417,550,True,2014.0,0.9416,2
76561198070736657,253710,False,2014.0,0.9461,2
618554,257730,True,,0.6369,2
sirswaggins,105600,True,2014.0,0.7506,2
sirswaggins,12140,True,2014.0,0.2382,2
sirswaggins,280,True,2014.0,0.5859,2
sirswaggins,500,True,2014.0,0.9587,2
sirswaggins,261980,True,2013.0,0.7808,2
sirswaggins,620,True,2013.0,0.7783,2
WANKING_PEACH,244930,True,2015.0,0.4337,2
WANKING_PEACH,314520,True,2015.0,0.3774,2
WANKING_PEACH,405640,True,,0.594,2
WANKING_PEACH,313120,True,2015.0,-0.4215,0
WANKING_PEACH,265930,True,2014.0,0.3612,2
WANKING_PEACH,213670,True,2014.0,0.0,1
76561198070772882,223390,True,2014.0,0.0,1
whackojacko123,218620,True,2015.0,0.4404,2
whackojacko123,248820,True,2014.0,0.5563,2
whackojacko123,209870,True,2014.0,0.9423,2
whackojacko123,47890,True,2013.0,0.9097,2
whackojacko123,239820,True,2013.0,0.8588,2
whackojacko123,203140,True,2013.0,0.9777,2
whackojacko123,233720,True,2013.0,0.9128,2
whackojacko123,219740,True,2013.0,0.6306,2
76561198070785891,223710,True,2014.0,0.0,1
76561198070785891,570,True,2014.0,0.6369,2
76561198070789920,238320,True,2014.0,0.1027,2
76561198070809176,550,True,2013.0,0.0,1
76561198070812159,440,True,2014.0,0.0,1
76561198070812992,209650,True,2014.0,0.9171,2
jackktee,730,True,2014.0,-0.4939,0
76561198070817727,232430,False,2015.0,-0.7589,0
76561198070894525,221100,False,2015.0,-0.4215,0
76561198070894525,107410,True,2013.0,0.0,1
76561198070920396,346120,True,2015.0,0.4559,2
76561198070920396,322330,True,2015.0,0.924,2
76561198070924701,570,True,2013.0,0.765,2
76561198070924701,386360,True,2015.0,0.8788,2
76561198070924701,235460,True,2015.0,0.765,2
76561198070924701,49600,True,2014.0,0.6249,2
RyderOriginal,238960,True,2014.0,-0.3595,0
RyderOriginal,730,True,2015.0,0.0,1
RyderOriginal,230410,True,2014.0,0.0,1
RyderOriginal,570,True,2014.0,0.0,1
76561198070930126,271590,False,2015.0,-0.802,0
ktsuy,209870,True,2014.0,0.0,1
Hidden_Hood,220200,True,2014.0,0.7424,2
Hidden_Hood,277930,True,2015.0,0.7307,2
Hidden_Hood,227300,True,2014.0,0.7404,2
Hidden_Hood,72850,True,2014.0,0.836,2
Hidden_Hood,70600,True,2014.0,0.5954,2
Hidden_Hood,220240,True,2014.0,0.8955,2
Hidden_Hood,244850,True,2014.0,0.886,2
76561198070940556,730,True,,0.8362,2
76561198070940816,238960,True,2014.0,0.7645,2
76561198070941005,218620,True,,0.3716,2
Xasion,15120,True,2013.0,0.8402,2
Xasion,227080,True,2014.0,0.7982,2
Xasion,550,True,2013.0,0.91,2
Xasion,50300,True,2013.0,0.7717,2
Xasion,55230,True,2013.0,0.802,2
rearae,730,True,2015.0,0.4215,2
76561198070982854,221100,True,2014.0,0.2732,2
Texnocsgo,730,True,,0.7574,2
76561198070987540,72850,True,2014.0,0.0,1
LukasYip,231060,False,2015.0,0.0,1
LukasYip,242880,True,2015.0,-0.1027,0
LukasYip,304930,True,2015.0,0.7513,2
LukasYip,8190,True,2015.0,0.6476,2
LukasYip,570,True,2015.0,0.5106,2
76561198070997482,324570,True,2015.0,0.8436,2
76561198070997482,35450,True,2014.0,0.7269,2
76561198070997482,24810,True,2014.0,0.6157,2
76561198070997482,277430,True,2014.0,0.9276,2
76561198070997482,730,True,2014.0,0.4927,2
76561198070997482,105600,True,2013.0,0.4927,2
76561198071009915,440,True,2014.0,0.3182,2
Dizzypoke,204360,True,2015.0,0.4826,2
76561198071042913,440,True,2015.0,0.0,1
FoXyY_,570,True,2014.0,0.9191,2
FoXyY_,223710,True,2014.0,0.0,1
LunarFreez3,304050,True,2015.0,0.0,1
LunarFreez3,218230,True,2015.0,0.8329,2
LunarFreez3,252490,True,2014.0,0.807,2
RAZERSTRIKE,228300,True,2014.0,0.9182,2
RAZERSTRIKE,204100,True,2014.0,0.3989,2
AndrewBian,25800,True,2012.0,0.3612,2
hitlersokiguess,227940,False,,0.6221,2
hitlersokiguess,247730,False,2015.0,0.6808,2
seeejayy,570,True,2014.0,0.4939,2
joaxinrisas,244850,True,2014.0,-0.2023,0
joaxinrisas,207610,True,2014.0,-0.4767,0
joaxinrisas,250340,True,2014.0,0.0,1
joaxinrisas,239030,True,2014.0,0.0,1
76561198071089080,440,True,2014.0,0.0,1
ElliotTheHors3FuCk3r,12900,True,2014.0,0.6696,2
ElliotTheHors3FuCk3r,4000,True,2013.0,0.34,2
ElliotTheHors3FuCk3r,70000,True,2014.0,0.4019,2
ElliotTheHors3FuCk3r,219640,True,2013.0,0.5962,2
76561198071102795,381210,True,,0.875,2
76561198071110439,346900,True,2015.0,0.5937,2
76561198071113636,57690,True,2014.0,0.8126,2
MegamanFury,407510,True,2015.0,0.0,1
MegamanFury,442080,False,,-0.3328,0
76561198071116663,263440,True,2014.0,-0.8316,0
76561198071116663,252490,True,2015.0,-0.7802,0
76561198071116663,24720,True,2015.0,-0.4215,0
76561198071117429,730,True,2015.0,0.296,2
76561198071123773,440,True,2014.0,0.0,1
76561198071135296,440,True,2013.0,0.9772,2
LovableTemScrapbank,233720,True,2014.0,0.4682,2
76561198071154641,440,True,2014.0,0.0,1
MateusBeta,261030,True,2015.0,0.0,1
544542132154524145,4000,True,2014.0,0.3182,2
yungwaste,234670,True,2014.0,0.9673,2
yungwaste,218620,True,2014.0,0.0,1
CanDucksFly,4000,True,2014.0,0.6696,2
AutismFwends,630,True,2014.0,0.6249,2
DaWibbles,219740,True,2013.0,0.25,2
alphasolar,221100,True,2014.0,0.0,1
kamiwapax,218230,True,2014.0,0.9623,2
TheBabadookDook,440,True,2015.0,0.0,1
TheBabadookDook,205230,True,,0.0,1
TheBabadookDook,345520,True,2015.0,0.0,1
TheBabadookDook,206210,True,2015.0,0.0,1
TheBabadookDook,24200,True,2015.0,0.0,1
drake7758,4000,True,2014.0,0.8851,2
drake7758,206500,True,2014.0,0.6239,2
yhagozanon,730,True,,0.0,1
yhagozanon,236390,True,2015.0,0.0,1
yhagozanon,4000,True,2014.0,0.0,1
ToXiK-FtW,203290,True,2014.0,0.8695,2
thehoboking,233130,True,2014.0,0.7906,2
A1ntEzyBeinSqky,730,True,2015.0,0.5859,2
ratchetfromglenrust,304930,True,,0.9811,2
ratchetfromglenrust,286080,True,2014.0,0.9214,2
ratchetfromglenrust,91600,True,2014.0,0.9116,2
ratchetfromglenrust,440,True,2014.0,0.9831,2
ratchetfromglenrust,4000,True,2014.0,-0.1298,0
Trunga,440,True,2014.0,0.6801,2
76561198071251699,4000,True,2013.0,0.6249,2
76561198071251699,251570,True,2014.0,0.6369,2
AUNSAK123,241560,True,2014.0,0.0,1
76561198071258351,8930,True,2014.0,0.5859,2
76561198071259016,730,True,2015.0,0.34,2
Crunchlaw,303390,True,2014.0,0.8816,2
Crunchlaw,265930,True,2014.0,0.0,1
Crunchlaw,304930,True,2014.0,0.7156,2
caretaker25,352460,True,2015.0,0.9756,2
sketchyboy,8930,True,2014.0,0.296,2
sketchyboy,221100,True,2014.0,0.296,2
76561198071270792,4000,True,2014.0,-0.1027,0
76561198071270792,440,True,2013.0,0.0,1
76561198071270860,570,True,2014.0,0.6369,2
420fedora,221100,False,2014.0,-0.6908,0
420fedora,249380,True,2014.0,0.875,2
420fedora,34900,True,2014.0,-0.6249,0
420fedora,440,True,2015.0,0.0,1
420fedora,4000,True,2012.0,0.6249,2
420fedora,9480,True,2014.0,0.4404,2
420fedora,252490,True,2014.0,0.0,1
420fedora,96300,True,2012.0,0.7964,2
420fedora,247120,True,2013.0,-0.3818,0
420fedora,286080,True,2014.0,-0.128,0
76561198071318209,105600,True,2014.0,0.7531,2
76561198071318209,440,True,2013.0,0.2363,2
darendarenson,111800,True,2014.0,0.9609,2
76561198071327640,203160,True,2014.0,0.2023,2
whyareyoubotheringwiththis,22380,True,,-0.3151,0
whyareyoubotheringwiththis,570,False,2014.0,-0.4466,0
whyareyoubotheringwiththis,1250,True,2014.0,-0.1289,0
whyareyoubotheringwiththis,550,True,2013.0,-0.999,0
whyareyoubotheringwiththis,218620,False,2015.0,0.1027,2
76561198071354146,281370,True,2015.0,0.8195,2
76561198071365748,440,True,2013.0,0.0,1
76561198071379867,730,True,2015.0,0.2698,2
76561198071383193,238960,True,2014.0,0.7964,2
maxmaker12,332070,False,2015.0,-0.7889,0
maxmaker12,298630,True,2015.0,0.7579,2
maxmaker12,8190,True,2013.0,0.7506,2
hilmanhambali,71390,True,2014.0,0.886,2
hilmanhambali,8930,True,2014.0,0.9564,2
hilmanhambali,8190,True,2013.0,0.9334,2
hilmanhambali,227300,True,2013.0,0.4926,2
hilmanhambali,210990,True,2014.0,0.7964,2
hilmanhambali,218620,True,2013.0,0.9476,2
33442,440,True,2014.0,0.5106,2
silver4ismypeak,301520,False,2014.0,0.0,1
silver4ismypeak,105450,True,2015.0,0.765,2
silver4ismypeak,221640,True,2014.0,0.0258,1
ruyanisme,4000,True,2014.0,0.0,1
ruyanisme,570,True,2014.0,-0.6517,0
76561198071429557,550,False,2014.0,-0.1762,0
76561198071436243,230410,True,2014.0,-0.3182,0
76561198071436243,209870,True,2013.0,0.3174,2
76561198071442543,218620,True,2013.0,0.829,2
76561198071443125,219740,True,2015.0,0.6892,2
Lad123,299460,True,2015.0,-0.4588,0
Lad123,49520,True,2015.0,-0.6996,0
76561198071453688,440,True,2013.0,0.8313,2
76561198071454865,730,True,2015.0,0.4927,2
sem12347,730,True,2013.0,0.5719,2
76561198071502745,209650,False,2014.0,-0.5627,0
76561198071514612,49520,True,2014.0,0.0,1
76561198071514612,252490,True,2013.0,0.7096,2
76561198071514612,4000,True,2014.0,0.8705,2
failpunch,49520,True,2015.0,0.5106,2
mathzar,355180,True,2015.0,0.9603,2
mathzar,304930,True,2014.0,0.6249,2
mathzar,63380,True,2014.0,0.8481,2
mathzar,55230,True,2015.0,0.8399,2
mathzar,108600,True,2014.0,0.7688,2
puntduck,4000,True,2014.0,0.0,1
76561198071558766,242720,False,2014.0,0.0,1
mrtenacity99,730,True,2014.0,0.0,1
bsdp123,221100,False,,-0.9897,0
kittydismount,427730,True,,0.9632,2
kittydismount,263440,True,2014.0,0.9042,2
kittydismount,265630,True,2014.0,0.4939,2
76561198071593272,220240,True,2014.0,0.9081,2
KyneticOfficial,72850,True,2014.0,0.6077,2
KyneticOfficial,38830,True,2014.0,0.8173,2
KyneticOfficial,265930,True,2014.0,0.8051,2
KyneticOfficial,202970,True,2014.0,0.34,2
KyneticOfficial,243870,False,2014.0,-0.8525,0
KyneticOfficial,49520,True,2015.0,0.2247,2
KyneticOfficial,42680,True,2014.0,0.4927,2
KyneticOfficial,440,True,2013.0,0.855,2
Neztile,4000,True,2014.0,0.7804,2
Neztile,49520,True,2014.0,0.9193,2
Neztile,440,True,2014.0,0.8236,2
Neztile,227940,True,,0.886,2
Neztile,304930,True,2014.0,0.664,2
Neztile,204360,True,2014.0,0.3657,2
Karontik,200710,True,2014.0,0.54,2
Karontik,49520,True,2014.0,0.8935,2
Hazzamiester,730,True,,0.4215,2
76561198071617471,224540,True,2013.0,-0.6973,0
ETK-KnightPizza1,301520,True,2014.0,0.3818,2
ETK-KnightPizza1,214420,True,2015.0,0.7906,2
ETK-KnightPizza1,239220,True,2014.0,0.5106,2
ETK-KnightPizza1,233250,True,2014.0,0.5827,2
